ID;NAME;QUANTITY;PRICE
14952;Brokara's Modified Energized Thermal Membrane;0;900000000,00
14888;Brokara's Modified Explosive Plating;0;510000000,00
14800;Brokara's Modified Heat Sink;0;1600000000,00
15128;Brokara's Modified Heavy Capacitor Booster;0;0,00
14832;Brokara's Modified Heavy Energy Neutralizer;14;799900000,00
14816;Brokara's Modified Heavy Energy Nosferatu;17;319999998,00
14872;Brokara's Modified Kinetic Plating;44;900000000,10
14848;Brokara's Modified Large Armor Repairer;14;551999999,80
14784;Brokara's Modified Large EMP Smartbomb;0;2790000000,00
14445;Brokara's Modified Mega Pulse Laser;0;1249999999,00
15096;Brokara's Modified Power Diagnostic System;36;1100000000,00
15112;Brokara's Modified Reactor Control Unit;0;499998999,90
14920;Brokara's Modified Thermal Plating;0;540000000,00
14500;Brynn's Modified 100MN Afterburner;38;650000000,00
14387;Brynn's Modified 350mm Railgun;0;2000000000,00
14397;Brynn's Modified 425mm Railgun;39;650000000,00
14508;Brynn's Modified 500MN Microwarpdrive;19;1400000000,00
15164;Brynn's Modified Adaptive Nano Plating;0;550000000,00
15244;Brynn's Modified Armor EM Hardener;12;500000000,00
15268;Brynn's Modified Armor Explosive Hardener;40;660000000,00
15260;Brynn's Modified Armor Kinetic Hardener;0;398999998,00
15252;Brynn's Modified Armor Thermal Hardener;0;2100000000,00
15308;Brynn's Modified Co-Processor;0;500000000,30
41203;Brynn's Modified Damage Control;37;12748999000,00
14407;Brynn's Modified Dual 250mm Railgun;0;599999999,90
15180;Brynn's Modified EM Plating;70;495000000,00
15204;Brynn's Modified Energized Adaptive Nano Membrane;0;800000000,00
15220;Brynn's Modified Energized EM Membrane;68;500000000,00
15228;Brynn's Modified Energized Explosive Membrane;0;760000000,00
15236;Brynn's Modified Energized Kinetic Membrane;0;500000000,00
15212;Brynn's Modified Energized Thermal Membrane;0;990000000,00
15188;Brynn's Modified Explosive Plating;4;1700000000,00
15196;Brynn's Modified Kinetic Plating;25;498996943,20
15160;Brynn's Modified Large Armor Repairer;10;500000000,00
15152;Brynn's Modified Large Plasma Smartbomb;0;961988998,00
15144;Brynn's Modified Magnetic Field Stabilizer;0;2697997834,00
15292;Brynn's Modified Power Diagnostic System;30;1100000000,00
15300;Brynn's Modified Reactor Control Unit;0;500000000,00
15276;Brynn's Modified Sensor Booster;11;2299999000,00
15172;Brynn's Modified Thermal Plating;0;595000000,00
15284;Brynn's Modified Tracking Computer;0;4079888886,00
580;Burst Jammer I;25;199989,96
2117;Burst Jammer II;2;1899927,99
19946;BZ-5 Scoped Gravimetric ECM;0;74997,97
5321;C-IR Compact Guidance Disruptor;0;7798,97
15824;Caldari Navy 125mm Railgun;19;5999997,96
15823;Caldari Navy 150mm Railgun;9;7499999,99
15821;Caldari Navy 200mm Railgun;48;32999995,94
15820;Caldari Navy 250mm Railgun;0;0,00
15818;Caldari Navy 350mm Railgun;16;39399991,89
15817;Caldari Navy 425mm Railgun;1;94999999,87
15816;Caldari Navy 75mm Railgun;27;3000000,00
17498;Caldari Navy Adaptive Invulnerability Field;0;459998864,90
15681;Caldari Navy Ballistic Control System;51;95604999,00
15790;Caldari Navy Cloaking Device;0;21797999,96
15675;Caldari Navy Co-Processor;10;64999999,89
16062;Caldari Navy Cruise Missile Launcher;23;50597132,59
15815;Caldari Navy Dual 150mm Railgun;10;94999988,32
15814;Caldari Navy Dual 250mm Railgun;35;7599986,43
15909;Caldari Navy EM Ward Amplifier;0;25499999,99
17499;Caldari Navy EM Ward Field;0;29999997,97
15915;Caldari Navy Explosive Deflection Amplifier;0;1799997,00
17496;Caldari Navy Explosive Deflection Field;70;3200005,00
28377;Caldari Navy Heavy Assault Missile Launcher;0;101000000,00
16064;Caldari Navy Heavy Missile Launcher;0;103555583,60
15911;Caldari Navy Kinetic Deflection Amplifier;61;11937988,72
17495;Caldari Navy Kinetic Deflection Field;5;11999899,99
15931;Caldari Navy Large Graviton Smartbomb;70;99999998,76
15900;Caldari Navy Large Shield Booster;0;70999900,98
31930;Caldari Navy Large Shield Extender;0;41959970,95
16068;Caldari Navy Light Missile Launcher;69;46999988,49
15929;Caldari Navy Medium Graviton Smartbomb;45;129999999,00
15899;Caldari Navy Medium Shield Booster;36;149111423,00
31926;Caldari Navy Medium Shield Extender;0;14997612,38
15927;Caldari Navy Micro Graviton Smartbomb;0;0,00
31952;Caldari Navy Power Diagnostic System;0;45899993,87
33446;Caldari Navy Rapid Heavy Missile Launcher;0;84998996,00
16061;Caldari Navy Rapid Light Missile Launcher;8;128999998,90
16065;Caldari Navy Rocket Launcher;0;30000000,00
15905;Caldari Navy Shield Boost Amplifier;0;77873888,75
37820;Caldari Navy Shield Power Relay;0;24480000,00
15925;Caldari Navy Small Graviton Smartbomb;0;2879995,91
15898;Caldari Navy Small Shield Booster;48;11994997,94
31922;Caldari Navy Small Shield Extender;0;4699999,96
17500;Caldari Navy Stasis Webifier;0;49433998,98
15913;Caldari Navy Thermal Dissipation Amplifier;0;8499998,97
17497;Caldari Navy Thermal Dissipation Field;25;5999999,99
16067;Caldari Navy Torpedo Launcher;0;114999999,90
15889;Caldari Navy Warp Disruptor;0;52161104,00
15887;Caldari Navy Warp Scrambler;4;51874998,99
15897;Caldari Navy X-Large Shield Booster;0;172999999,00
43660;Caldari Phenomena Generator;0;119899967,70
1195;Cap Recharger I;42;49489,95
2032;Cap Recharger II;20;679998,90
1246;Capacitor Flux Coil I;24;99998,98
1248;Capacitor Flux Coil II;29;1447999,49
1445;Capacitor Power Relay I;19;449998,98
1447;Capacitor Power Relay II;32;601000,00
41499;Capital ACM Compact Armor Repairer;0;136400000,00
41503;Capital Ancillary Armor Repairer;4;145000000,00
41479;Capital Ancillary Remote Armor Repairer;29;18199999,77
41483;Capital Ancillary Remote Shield Booster;0;41999999,97
41504;Capital Ancillary Shield Booster;68;305609982,40
20701;Capital Armor Repairer I;0;51999992,00
41500;Capital Armor Repairer II;0;402628998,00
41469;Capital Asymmetric Enduring Remote Shield Booster;0;87999999,79
40355;Capital Azeotropic Restrained Shield Extender;0;32999989,70
41505;Capital C-5L Compact Shield Booster;23;237000000,00
41484;Capital Cap Battery I;0;2799998,96
41486;Capital Cap Battery II;0;21491994,19
41491;Capital Capacitor Booster I;0;31989992,09
41493;Capital Capacitor Booster II;41;123738997,80
41506;Capital Clarity Ward Enduring Shield Booster;40;105441899,90
41464;Capital Coaxial Compact Remote Armor Repairer;0;104000000,00
41485;Capital Compact Pb-Acid Cap Battery;5;107894820,20
40714;Capital Emergency Hull Energizer I;20;52989992,62
40717;Capital Emergency Hull Energizer II;48;144844444,40
40659;Capital Energy Neutralizer I;0;27999998,22
40662;Capital Energy Neutralizer II;7;162240444,40
40665;Capital Energy Nosferatu I;0;20890000,00
40668;Capital Energy Nosferatu II;37;249943999,00
41492;Capital F-RX Compact Capacitor Booster;52;117498999,70
40356;Capital F-S9 Regolith Compact Shield Extender;34;91999999,98
41515;Capital Flex Armor Hardener I;0;18999999,49
41525;Capital Flex Armor Hardener II;28;70793996,00
41516;Capital Flex Shield Hardener I;0;12899899,79
41528;Capital Flex Shield Hardener II;0;58999999,53
40666;Capital Ghoul Compact Energy Nosferatu;56;111100000,00
40660;Capital Gremlin Compact Energy Neutralizer;0;132099971,00
41511;Capital Hull Repairer I;0;29700100,09
41514;Capital Hull Repairer II;7;219999998,30
41498;Capital I-a Enduring Armor Repairer;57;149979993,30
41463;Capital I-ax Enduring Remote Armor Repairer;53;170000000,00
41512;Capital I-b Enduring Hull Repairer;0;0,00
41513;Capital IEF Compact Hull Repairer;54;74999999,41
40715;Capital Implacable Compact Emergency Hull Energizer;20;124800000,00
40716;Capital Indefatigable Enduring Emergency Hull Energizer;3;85999998,99
41566;Capital Inductive Compact Remote Capacitor Transmitter;32;184000000,00
40661;Capital Infectious Scoped Energy Neutralizer;0;94799999,88
40667;Capital Knave Scoped Energy Nosferatu;0;50000000,00
41470;Capital Murky Compact Remote Shield Booster;37;124999999,90
41565;Capital Radiative Scoped Remote Capacitor Transmitter;63;61929996,19
24569;Capital Remote Armor Repairer I;25;39998999,98
41466;Capital Remote Armor Repairer II;42;118944444,40
12219;Capital Remote Capacitor Transmitter I;8;21108002,00
12223;Capital Remote Capacitor Transmitter II;0;104999998,80
27934;Capital Remote Hull Repairer I;70;16699997,96
41475;Capital Remote Hull Repairer II;40;78090998,95
3616;Capital Remote Shield Booster I;67;27902799,88
3618;Capital Remote Shield Booster II;25;138399698,10
41471;Capital S95a Scoped Remote Shield Booster;0;46498966,15
20703;Capital Shield Booster I;66;60499899,60
41507;Capital Shield Booster II;25;124940999,00
40354;Capital Shield Extender I;27;19494996,50
40357;Capital Shield Extender II;0;124844442,30
41465;Capital Solace Scoped Remote Armor Repairer;22;54699999,01
24644;Capital Tractor Beam I;0;32799988,39
4252;Capital Tractor Beam II;0;121999999,70
41138;Carbide Compact Dual 1000mm Railgun;5;126000000,00
41156;Carbide Compact Quad 3500mm Siege Artillery;23;99999995,91
41150;Carbine Compact Hexa 2500mm Repeating Cannon;8;99500000,41
442;Cargo Scanner I;31;29998,96
2038;Cargo Scanner II;0;1089999,86
18710;Centii A-Type Adaptive Nano Plating;0;101999999,20
18762;Centii A-Type EM Plating;22;578000,00
18758;Centii A-Type Explosive Plating;0;799898,00
18754;Centii A-Type Kinetic Plating;34;718997,00
19009;Centii A-Type Small Armor Repairer;0;55502989,00
19051;Centii A-Type Small Remote Armor Repairer;36;7000000,00
19075;Centii A-Type Small Remote Capacitor Transmitter;46;700000,00
18766;Centii A-Type Thermal Plating;0;999999,97
18706;Centii B-Type Adaptive Nano Plating;0;64499999,99
18750;Centii B-Type EM Plating;13;899999,96
18746;Centii B-Type Explosive Plating;37;699999,99
18742;Centii B-Type Kinetic Plating;0;1499998,00
19007;Centii B-Type Small Armor Repairer;59;58979999,00
19049;Centii B-Type Small Remote Armor Repairer;0;6000000,00
19073;Centii B-Type Small Remote Capacitor Transmitter;50;1500000,00
18730;Centii B-Type Thermal Plating;52;14889999,99
18702;Centii C-Type Adaptive Nano Plating;3;69999999,99
18722;Centii C-Type EM Plating;12;19999988,99
18718;Centii C-Type Explosive Plating;52;499998,99
18714;Centii C-Type Kinetic Plating;0;919998,98
19005;Centii C-Type Small Armor Repairer;51;47949995,70
19047;Centii C-Type Small Remote Armor Repairer;0;3599999,99
19071;Centii C-Type Small Remote Capacitor Transmitter;48;1199999,99
18726;Centii C-Type Thermal Plating;0;0,00
18883;Centum A-Type Energized Adaptive Nano Membrane;0;1197949963,00
18871;Centum A-Type Energized EM Membrane;0;10999998,98
18875;Centum A-Type Energized Explosive Membrane;0;120297999,00
18879;Centum A-Type Energized Kinetic Membrane;58;23599999,91
18867;Centum A-Type Energized Thermal Membrane;0;38899999,87
19027;Centum A-Type Medium Armor Repairer;0;254999997,90
19057;Centum A-Type Medium Remote Armor Repairer;0;45999999,87
19087;Centum A-Type Medium Remote Capacitor Transmitter;59;3999985,95
18851;Centum B-Type Energized Adaptive Nano Membrane;16;299000000,00
19363;Centum B-Type Energized EM Membrane;0;1999999,99
18859;Centum B-Type Energized Explosive Membrane;48;55555555,54
18855;Centum B-Type Energized Kinetic Membrane;44;12999979,82
18863;Centum B-Type Energized Thermal Membrane;48;19999999,99
19025;Centum B-Type Medium Armor Repairer;51;179899967,00
19055;Centum B-Type Medium Remote Armor Repairer;0;32399997,99
19085;Centum B-Type Medium Remote Capacitor Transmitter;17;2099999,99
18831;Centum C-Type Energized Adaptive Nano Membrane;28;107999999,90
18843;Centum C-Type Energized EM Membrane;0;779999,99
18839;Centum C-Type Energized Explosive Membrane;0;44989988,95
18835;Centum C-Type Energized Kinetic Membrane;69;6000000,00
18847;Centum C-Type Energized Thermal Membrane;0;13000000,00
19023;Centum C-Type Medium Armor Repairer;0;99998998,80
19053;Centum C-Type Medium Remote Armor Repairer;30;19999985,75
19083;Centum C-Type Medium Remote Capacitor Transmitter;14;746000,96
18931;Centus A-Type Armor EM Hardener;58;69997998,65
18927;Centus A-Type Armor Explosive Hardener;21;77900000,00
18923;Centus A-Type Armor Kinetic Hardener;41;69999999,99
18919;Centus A-Type Armor Thermal Hardener;0;66999999,66
19044;Centus A-Type Large Armor Repairer;16;189000000,00
18903;Centus B-Type Armor EM Hardener;0;30999998,00
18907;Centus B-Type Armor Explosive Hardener;44;39000000,00
18911;Centus B-Type Armor Kinetic Hardener;0;22999999,89
18915;Centus B-Type Armor Thermal Hardener;45;29999989,03
19042;Centus B-Type Large Armor Repairer;0;86950998,99
18887;Centus C-Type Armor EM Hardener;44;29999897,19
18891;Centus C-Type Armor Explosive Hardener;0;24000000,00
18895;Centus C-Type Armor Kinetic Hardener;0;18000000,00
18899;Centus C-Type Armor Thermal Hardener;52;40500000,00
19040;Centus C-Type Large Armor Repairer;0;129994999,50
18935;Centus X-Type Armor EM Hardener;1;65992998,00
18939;Centus X-Type Armor Explosive Hardener;0;71208455,00
18943;Centus X-Type Armor Kinetic Hardener;0;58970996,00
18947;Centus X-Type Armor Thermal Hardener;0;114963511,00
19046;Centus X-Type Large Armor Repairer;0;149989000,00
5365;Cetus Scoped Burst Jammer;50;19985,00
14868;Chelm's Modified Adaptive Nano Plating;5;3000000000,00
15028;Chelm's Modified Armor EM Hardener;0;2700000000,00
15076;Chelm's Modified Armor Explosive Hardener;23;1500000000,00
15060;Chelm's Modified Armor Kinetic Hardener;36;1466000000,00
15044;Chelm's Modified Armor Thermal Hardener;0;0,00
16605;Chelm's Modified Cap Recharger;0;9000000000,00
15092;Chelm's Modified Capacitor Power Relay;0;2400000000,00
14419;Chelm's Modified Dual Heavy Beam Laser;0;0,00
14916;Chelm's Modified EM Plating;0;1770000000,00
14948;Chelm's Modified Energized Adaptive Nano Membrane;0;32500000000,00
14980;Chelm's Modified Energized EM Membrane;0;0,00
14996;Chelm's Modified Energized Explosive Membrane;0;0,00
15012;Chelm's Modified Energized Kinetic Membrane;0;0,00
14964;Chelm's Modified Energized Thermal Membrane;0;0,00
14900;Chelm's Modified Explosive Plating;50;699998998,00
14812;Chelm's Modified Heat Sink;46;4900000000,00
15140;Chelm's Modified Heavy Capacitor Booster;0;0,00
14844;Chelm's Modified Heavy Energy Neutralizer;41;5400000000,00
14828;Chelm's Modified Heavy Energy Nosferatu;0;1999999999,00
14884;Chelm's Modified Kinetic Plating;13;1450000000,00
14854;Chelm's Modified Large Armor Repairer;35;878978000,00
14796;Chelm's Modified Large EMP Smartbomb;0;16999999999,00
14435;Chelm's Modified Mega Beam Laser;13;1104999996,00
15108;Chelm's Modified Power Diagnostic System;0;8900000000,00
15124;Chelm's Modified Reactor Control Unit;0;0,00
14451;Chelm's Modified Tachyon Beam Laser;29;6500000000,00
14932;Chelm's Modified Thermal Plating;32;979999999,50
21853;Civilian Armor Repairer;0;40000,00
30839;Civilian Damage Control;4;99989,00
30420;Civilian EM Ward Field;56;51999,00
21855;Civilian Expanded Cargohold;0;40000,00
30422;Civilian Explosive Deflection Field;0;849,98
30424;Civilian Kinetic Deflection Field;12;18800,00
3651;Civilian Miner;62;22,98
10039;Civilian Shield Booster;0;1089,00
30328;Civilian Stasis Webifier;0;500,01
30342;Civilian Thermal Dissipation Field;13;10000,00
32459;Civilian Warp Disruptor;0;10490,00
23735;Clone Vat Bay I;52;36999999,94
37610;Clutch Restrained Warp Disruption Field Generator;59;1689999,99
3887;Co-Processor I;39;39999,99
3888;Co-Processor II;0;1079959,92
5281;Coadjunct Scoped Remote Sensor Booster;0;4400,01
37305;Compact Carbine Quad 800mm Repeating Cannon;68;125550222,00
41139;Compressed Enduring Dual 1000mm Railgun;0;65399998,71
19931;Compulsive Scoped Multispectral ECM;15;10400,00
25567;Compulsive Signal Distortion Amplifier I;68;19006,00
41456;CONCORD 25000mm Steel Plates;0;499999999,80
3534;CONCORD Capital Armor Repairer;33;630000000,00
3536;CONCORD Capital Remote Armor Repairer;0;239990000,00
3575;CONCORD Capital Remote Capacitor Transmitter;23;243963875,80
3544;CONCORD Capital Remote Shield Booster;0;320000000,00
3542;CONCORD Capital Shield Booster;0;346688999,00
41459;CONCORD Capital Shield Extender;0;385255996,00
3550;CONCORD Dual 1000mm Railgun;0;399999888,90
3561;CONCORD Dual Giga Beam Laser;0;0,00
3559;CONCORD Dual Giga Pulse Laser;39;510000000,00
3573;CONCORD Hexa 2500mm Repeating Cannon;69;295009926,30
3546;CONCORD Ion Siege Blaster;18;256000000,00
16126;CONCORD Modified Cloaking Device;17;2011000000,00
16140;CONCORD Modified Warp Scrambler;0;0,00
3571;CONCORD Quad 3500mm Siege Artillery;65;332500000,60
37613;CONCORD Warp Disruption Field Generator;44;179999381,00
3563;CONCORD XL Cruise Missile Launcher;6;399999999,90
3565;CONCORD XL Torpedo Launcher;0;289000000,00
18696;Core A-Type 100MN Afterburner;6;233399996,10
19329;Core A-Type 500MN Microwarpdrive;0;310000000,00
18965;Core A-Type Armor EM Hardener;3;69000029,01
18967;Core A-Type Armor Explosive Hardener;0;49999999,98
18969;Core A-Type Armor Kinetic Hardener;0;49999999,00
18971;Core A-Type Armor Thermal Hardener;53;64999991,00
19037;Core A-Type Large Armor Repairer;0;123488876,70
18690;Core B-Type 100MN Afterburner;55;109878988,90
19323;Core B-Type 500MN Microwarpdrive;0;162154010,30
18957;Core B-Type Armor EM Hardener;0;144999998,00
18959;Core B-Type Armor Explosive Hardener;49;29199994,49
18961;Core B-Type Armor Kinetic Hardener;65;25000000,00
18963;Core B-Type Armor Thermal Hardener;0;28989998,96
19036;Core B-Type Large Armor Repairer;53;74888887,79
18684;Core C-Type 100MN Afterburner;54;98149989,92
19317;Core C-Type 500MN Microwarpdrive;0;220000000,00
18949;Core C-Type Armor EM Hardener;0;18000000,00
18951;Core C-Type Armor Explosive Hardener;6;20000000,00
18953;Core C-Type Armor Kinetic Hardener;51;18000000,00
18955;Core C-Type Armor Thermal Hardener;22;25899976,97
19035;Core C-Type Large Armor Repairer;0;57499999,68
17938;Core Probe Launcher I;0;10495,58
4258;Core Probe Launcher II;0;2329986,83
18698;Core X-Type 100MN Afterburner;0;207699999,90
19335;Core X-Type 500MN Microwarpdrive;0;578888888,00
18973;Core X-Type Armor EM Hardener;0;60504000,74
18975;Core X-Type Armor Explosive Hardener;70;85021998,89
18977;Core X-Type Armor Kinetic Hardener;0;89994515,96
18979;Core X-Type Armor Thermal Hardener;69;138888877,00
19038;Core X-Type Large Armor Repairer;15;116000000,00
18692;Coreli A-Type 1MN Afterburner;0;29499998,97
19325;Coreli A-Type 5MN Microwarpdrive;0;42999999,93
18789;Coreli A-Type Adaptive Nano Plating;59;99500000,00
18795;Coreli A-Type EM Plating;29;500000,00
18793;Coreli A-Type Explosive Plating;0;252999,01
18791;Coreli A-Type Kinetic Plating;0;399999,99
19015;Coreli A-Type Small Armor Repairer;52;25814139,50
18985;Coreli A-Type Small Remote Armor Repairer;65;6800085,99
18797;Coreli A-Type Thermal Plating;10;430000,00
18686;Coreli B-Type 1MN Afterburner;58;25016000,00
19319;Coreli B-Type 5MN Microwarpdrive;25;29987870,00
18779;Coreli B-Type Adaptive Nano Plating;0;48100004,00
18785;Coreli B-Type EM Plating;0;1000000,00
18783;Coreli B-Type Explosive Plating;18;748212,00
18781;Coreli B-Type Kinetic Plating;0;1099999,00
19013;Coreli B-Type Small Armor Repairer;0;36899999,70
18983;Coreli B-Type Small Remote Armor Repairer;0;12997997,00
18787;Coreli B-Type Thermal Plating;17;1048999,00
18680;Coreli C-Type 1MN Afterburner;56;31349986,92
19313;Coreli C-Type 5MN Microwarpdrive;32;39599946,07
18768;Coreli C-Type Adaptive Nano Plating;36;69999997,98
18775;Coreli C-Type EM Plating;0;1899999,78
18772;Coreli C-Type Explosive Plating;24;1098999,96
18770;Coreli C-Type Kinetic Plating;45;1789999,95
19011;Coreli C-Type Small Armor Repairer;32;46000000,00
18981;Coreli C-Type Small Remote Armor Repairer;67;3699998,99
18777;Coreli C-Type Thermal Plating;0;1650000,34
18694;Corelum A-Type 10MN Afterburner;60;464999987,00
19327;Corelum A-Type 50MN Microwarpdrive;63;599202194,00
18819;Corelum A-Type Energized Adaptive Nano Membrane;0;1644999990,00
18825;Corelum A-Type Energized EM Membrane;22;68499994,17
18823;Corelum A-Type Energized Explosive Membrane;0;0,00
18821;Corelum A-Type Energized Kinetic Membrane;30;25999999,94
18827;Corelum A-Type Energized Thermal Membrane;61;100000000,00
19033;Corelum A-Type Medium Armor Repairer;0;335064825,00
18991;Corelum A-Type Medium Remote Armor Repairer;13;109999861,00
18688;Corelum B-Type 10MN Afterburner;0;120000000,00
19321;Corelum B-Type 50MN Microwarpdrive;36;224999907,80
18809;Corelum B-Type Energized Adaptive Nano Membrane;0;308000000,00
18815;Corelum B-Type Energized EM Membrane;70;1700000,00
18813;Corelum B-Type Energized Explosive Membrane;52;34000000,00
18811;Corelum B-Type Energized Kinetic Membrane;4;9998999,98
18817;Corelum B-Type Energized Thermal Membrane;20;13999999,80
19031;Corelum B-Type Medium Armor Repairer;19;168999981,90
18989;Corelum B-Type Medium Remote Armor Repairer;9;34749999,94
18682;Corelum C-Type 10MN Afterburner;11;64999999,94
19315;Corelum C-Type 50MN Microwarpdrive;16;139298872,00
18799;Corelum C-Type Energized Adaptive Nano Membrane;54;102800000,00
18805;Corelum C-Type Energized EM Membrane;0;899161,04
18803;Corelum C-Type Energized Explosive Membrane;62;37999999,98
18801;Corelum C-Type Energized Kinetic Membrane;0;8388895,06
18807;Corelum C-Type Energized Thermal Membrane;66;10710009,05
19029;Corelum C-Type Medium Armor Repairer;67;91499999,96
18987;Corelum C-Type Medium Remote Armor Repairer;61;20469000,00
14506;Cormack's Modified 100MN Afterburner;0;2800000000,00
14514;Cormack's Modified 500MN Microwarpdrive;8;3894000000,00
15170;Cormack's Modified Adaptive Nano Plating;15;2749999999,00
15250;Cormack's Modified Armor EM Hardener;0;1699000000,00
15274;Cormack's Modified Armor Explosive Hardener;24;2497988994,00
15266;Cormack's Modified Armor Kinetic Hardener;0;0,00
15258;Cormack's Modified Armor Thermal Hardener;0;0,00
15314;Cormack's Modified Co-Processor;51;1800000000,00
41210;Cormack's Modified Damage Control;0;50000000000,00
14377;Cormack's Modified Electron Blaster Cannon;0;0,00
15186;Cormack's Modified EM Plating;0;1100000000,00
15210;Cormack's Modified Energized Adaptive Nano Membrane;53;35000000000,00
15226;Cormack's Modified Energized EM Membrane;0;0,00
15234;Cormack's Modified Energized Explosive Membrane;0;0,00
15242;Cormack's Modified Energized Kinetic Membrane;0;22000000000,00
15218;Cormack's Modified Energized Thermal Membrane;0;0,00
15194;Cormack's Modified Explosive Plating;0;695998991,10
14379;Cormack's Modified Ion Blaster Cannon;0;2000000000,00
15202;Cormack's Modified Kinetic Plating;22;899999999,90
15163;Cormack's Modified Large Armor Repairer;0;1500000000,00
15158;Cormack's Modified Large Plasma Smartbomb;59;6900000000,00
15150;Cormack's Modified Magnetic Field Stabilizer;0;7969000000,00
14385;Cormack's Modified Neutron Blaster Cannon;0;0,00
15298;Cormack's Modified Power Diagnostic System;63;7699999661,00
15306;Cormack's Modified Reactor Control Unit;0;1400000000,00
15282;Cormack's Modified Sensor Booster;0;15000000000,00
15178;Cormack's Modified Thermal Plating;0;0,00
15290;Cormack's Modified Tracking Computer;0;0,00
18708;Corpii A-Type Adaptive Nano Plating;25;104741756,10
18760;Corpii A-Type EM Plating;30;1189995,00
18756;Corpii A-Type Explosive Plating;55;3199994,00
18752;Corpii A-Type Kinetic Plating;55;5355651,00
19003;Corpii A-Type Small Armor Repairer;59;55826452,00
37624;Corpii A-Type Small Energy Neutralizer;0;49999988,93
19105;Corpii A-Type Small Energy Nosferatu;27;23100000,00
19069;Corpii A-Type Small Remote Capacitor Transmitter;0;318999,95
18764;Corpii A-Type Thermal Plating;57;1999996,00
18704;Corpii B-Type Adaptive Nano Plating;53;65000000,00
18748;Corpii B-Type EM Plating;45;1109997,98
18744;Corpii B-Type Explosive Plating;8;1390000,35
18740;Corpii B-Type Kinetic Plating;0;1099997,89
19001;Corpii B-Type Small Armor Repairer;0;74999999,99
37623;Corpii B-Type Small Energy Neutralizer;0;41000000,00
19103;Corpii B-Type Small Energy Nosferatu;0;0,00
19067;Corpii B-Type Small Remote Capacitor Transmitter;0;2397997,44
18728;Corpii B-Type Thermal Plating;47;2110948,08
18700;Corpii C-Type Adaptive Nano Plating;39;38000000,01
18720;Corpii C-Type EM Plating;0;2500000,00
18716;Corpii C-Type Explosive Plating;0;4499996,18
18712;Corpii C-Type Kinetic Plating;0;919999,99
18999;Corpii C-Type Small Armor Repairer;49;39077999,00
37622;Corpii C-Type Small Energy Neutralizer;0;0,00
19101;Corpii C-Type Small Energy Nosferatu;0;30000000,00
19065;Corpii C-Type Small Remote Capacitor Transmitter;69;3499999,99
18724;Corpii C-Type Thermal Plating;0;1199797,97
18881;Corpum A-Type Energized Adaptive Nano Membrane;34;1100000000,00
18869;Corpum A-Type Energized EM Membrane;46;9881999,73
18873;Corpum A-Type Energized Explosive Membrane;10;108090164,80
18877;Corpum A-Type Energized Kinetic Membrane;0;23000000,00
18865;Corpum A-Type Energized Thermal Membrane;2;66500000,00
19021;Corpum A-Type Medium Armor Repairer;0;228210989,90
37627;Corpum A-Type Medium Energy Neutralizer;6;90788979,38
19111;Corpum A-Type Medium Energy Nosferatu;0;27997884,78
19081;Corpum A-Type Medium Remote Capacitor Transmitter;0;2999989,98
18849;Corpum B-Type Energized Adaptive Nano Membrane;6;320140000,00
19361;Corpum B-Type Energized EM Membrane;0;3499999,98
18857;Corpum B-Type Energized Explosive Membrane;53;59999999,97
18853;Corpum B-Type Energized Kinetic Membrane;20;9999999,98
18861;Corpum B-Type Energized Thermal Membrane;14;10000056,00
19019;Corpum B-Type Medium Armor Repairer;25;242000000,00
37626;Corpum B-Type Medium Energy Neutralizer;0;72999993,00
19109;Corpum B-Type Medium Energy Nosferatu;0;36999907,57
19079;Corpum B-Type Medium Remote Capacitor Transmitter;11;1379999,95
18829;Corpum C-Type Energized Adaptive Nano Membrane;21;100999988,90
18841;Corpum C-Type Energized EM Membrane;39;1586999,69
18837;Corpum C-Type Energized Explosive Membrane;0;16062971,65
18833;Corpum C-Type Energized Kinetic Membrane;0;14999999,98
18845;Corpum C-Type Energized Thermal Membrane;33;24999979,00
19017;Corpum C-Type Medium Armor Repairer;27;116996997,90
37625;Corpum C-Type Medium Energy Neutralizer;45;51999988,90
19107;Corpum C-Type Medium Energy Nosferatu;24;11000000,15
19077;Corpum C-Type Medium Remote Capacitor Transmitter;58;374999,00
18929;Corpus A-Type Armor EM Hardener;0;0,00
18925;Corpus A-Type Armor Explosive Hardener;61;41052991,00
18921;Corpus A-Type Armor Kinetic Hardener;51;48980000,00
18917;Corpus A-Type Armor Thermal Hardener;0;89000000,00
37630;Corpus A-Type Heavy Energy Neutralizer;0;194000000,00
19117;Corpus A-Type Heavy Energy Nosferatu;66;52997997,00
19043;Corpus A-Type Large Armor Repairer;69;210199970,30
18901;Corpus B-Type Armor EM Hardener;0;19999998,94
18905;Corpus B-Type Armor Explosive Hardener;3;40000000,00
18909;Corpus B-Type Armor Kinetic Hardener;22;19999999,99
18913;Corpus B-Type Armor Thermal Hardener;0;28989999,00
37629;Corpus B-Type Heavy Energy Neutralizer;70;200812198,00
19115;Corpus B-Type Heavy Energy Nosferatu;0;18041810,35
19041;Corpus B-Type Large Armor Repairer;29;72589996,00
18885;Corpus C-Type Armor EM Hardener;0;26999988,99
18889;Corpus C-Type Armor Explosive Hardener;0;23999998,88
18893;Corpus C-Type Armor Kinetic Hardener;34;12980000,00
18897;Corpus C-Type Armor Thermal Hardener;0;23000000,00
37628;Corpus C-Type Heavy Energy Neutralizer;45;96000000,00
